StatID,Scope,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Updated,GameID,OpponentID,Opponent,OpponentStatID,Day,DateTime,HomeOrAway,IsGameOver,Games,Started,LineupConfirmed,LineupStatus,FantasyPoints,FanDuelSalary,DraftKingsSalary,YahooSalary,FantasyDataSalary,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,ThreePointersMade,ThreePointersAttempted,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,PlusMinus,BlocksAgainst,DoubleDoubles,TripleDoubles,PlayerEfficiencyRating,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,Possessions,Wins,Losses,InjuryStatus,InjuryBodyPart,InjuryNotes,InjuryStartDate,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,FanDuelPosition,DraftKingsPosition,YahooPosition,DivisionWins,DivisionLosses,ConferenceWins,ConferenceLosses,OpponentRank,OpponentPositionRank,OpponentPosition,FantasyDraftSalary,FantasyDraftPosition,FantasyPointsFantasyDraft,,Closed,
338994,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10132,25,DAL,NULL,12/29/16,30:00.0,HOME,1,1,1,NULL,NULL,23.3,6600,6500,25,6500,27,53,5,10,0,1,8,10,1,3,3,0,0,4,3,-9,0,0,0,17.51,4.41,13.95,9.06,22.07,0,0,21.73,33.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.3,25.5,23.3,PF,PF/C,PF,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,25.5,,1,
340384,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10153,10,TOR,NULL,1/1/17,30:00.0,HOME,1,1,1,NULL,NULL,42.8,6500,6600,27,6600,35,53,3,10,0,0,9,10,3,6,6,3,2,2,4,-7,2,0,0,24.03,7.86,25.08,14.5,24.33,4.19,4.61,12.19,19.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.8,44.25,47.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,44.25,,1,
341256,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10169,21,MEM,NULL,1/3/17,30:00.0,HOME,1,1,1,NULL,NULL,52.3,6700,6400,27,6400,37,13,9,15,0,0,1,4,2,12,11,1,0,2,3,21,1,1,1,28.36,5.99,39.68,22.02,46.68,1.37,0,10.66,23.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.3,57,53.3,PF,PF/C,PF,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,57,,1,
342080,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10183,19,POR,NULL,1/5/17,30:00.0,AWAY,1,1,1,NULL,NULL,35.3,7100,7100,27,7100,36,31,4,13,0,1,9,11,2,7,5,1,0,2,5,-17,3,0,0,16.08,5.36,24.21,13.59,21.37,1.33,0,10.08,23.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.3,36.75,36.3,PF,PF/C,PF,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,36.75,,1,
342586,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10191,4,MIA,NULL,1/6/17,30:00.0,HOME,1,1,1,NULL,NULL,30.7,7100,7200,27,7200,24,56,6,9,0,0,3,3,0,6,3,1,1,0,2,11,2,0,0,31.66,0,21,11.21,15.84,1.91,3.2,0,16.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.7,31,32.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,31,,1,
343526,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10208,5,ORL,NULL,1/8/17,30:00.0,HOME,1,1,1,NULL,NULL,39.3,7300,7000,30,7000,34,7,6,12,1,1,6,8,1,8,5,1,1,2,5,12,1,0,0,23.52,3.35,19.09,12.54,20.98,1.38,2.2,11.41,22.31,NULL,NULL,NULL,Probable,Finger,Randle is dealing with a finger injury but is expected to take part in Sunday's game against the Magic.,1/7/17,41.3,41.25,41.3,PF,PF/C,PF,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,41.25,,1,
344282,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10219,19,POR,NULL,1/10/17,30:00.0,HOME,1,1,1,NULL,NULL,20.5,7200,7400,30,7400,26,11,2,9,0,0,2,4,2,8,3,0,0,2,5,-8,3,0,0,2.19,7.33,38.59,20.83,19.41,0,0,15.67,22.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.5,22,20.5,PF,PF/C,PF,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,22,,1,
345042,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10230,24,SA,NULL,1/12/17,30:00.0,AWAY,1,1,1,NULL,NULL,38.7,6600,6600,31,6600,33,56,8,13,0,0,6,7,0,6,5,1,0,0,3,-30,1,0,0,29.95,0,31.43,11.31,29.86,1.49,0,0,21.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.7,39,39.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,39,,1,
346013,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10242,28,LAC,NULL,1/14/17,30:00.0,AWAY,1,1,1,NULL,NULL,13.6,6700,7100,32,7100,27,30,2,7,0,0,0,0,1,7,2,0,0,3,4,-9,0,0,0,-1.56,4.15,29.8,16.82,10.73,0,0,30,16.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.6,15.5,13.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,15.5,,1,
346594,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10253,14,DET,NULL,1/15/17,30:00.0,HOME,1,1,1,NULL,NULL,17,6700,7000,32,7000,31,10,1,6,0,0,0,0,1,9,4,0,0,3,2,-5,2,0,0,0.13,3.42,27.17,16.04,17.87,0,0,33.33,12.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,19,17,PF,PF/C,PF,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,19,,1,
347485,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10267,20,DEN,NULL,1/17/17,30:00.0,HOME,1,1,1,NULL,NULL,22.9,6200,7200,32,7200,25,12,2,8,0,0,3,3,3,4,7,1,0,5,4,-10,2,0,0,8.41,10.98,21.16,15.15,30.87,1.87,0,34.91,21.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.9,25.75,23.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,25.75,,1,
348943,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10290,13,IND,NULL,1/20/17,30:00.0,HOME,1,1,1,NULL,NULL,30,6500,7000,32,7000,34,54,7,13,0,0,2,3,1,4,4,1,1,2,5,1,0,0,0,16.5,3.05,12.79,7.81,17.53,1.37,2.45,12.25,19.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,31.25,32,PF,PF/C,PF,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,31.25,,1,
349789,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10303,25,DAL,NULL,1/22/17,30:00.0,AWAY,1,1,1,NULL,NULL,21.2,6500,6800,32,6800,22,37,4,4,0,0,1,2,0,6,4,1,0,3,3,-13,0,0,0,19.36,0,31.83,15.72,43.51,2.35,0,38.07,17.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2,23,22.2,PF,PF,PF,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,23,,1,
351367,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10330,19,POR,NULL,1/25/17,30:00.0,AWAY,1,1,1,NULL,NULL,13.5,6500,6700,30,6700,20,10,4,9,0,0,0,1,1,4,1,0,0,2,2,-10,0,0,0,5.85,4.4,20.69,11.9,8.66,0,0,17.48,24.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.5,14.75,13.5,PF,PF,PF,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,14.75,,1,
351622,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,PF,40:21.5,10334,17,UTA,NULL,1/26/17,30:00.0,AWAY,1,0,0,NULL,NULL,0,6500,5900,30,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Probable,Illness,Randle has come down with an illness but is available against the Jazz on Thursday.,1/26/17,0,0,0,PF,PF,PF,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,,1,
353922,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,PF,40:21.5,10370,20,DEN,NULL,1/31/17,30:00.0,HOME,1,0,0,NULL,NULL,0,6300,5800,28,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Out,Illness,Randle has pneumonia and the illness will keep him indisposed for Tuesday's game against the Nuggets.,1/30/17,0,0,0,PF,PF,PF,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,0,,1,
354823,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,PF,40:21.5,10383,1,WAS,NULL,2/2/17,00:00.0,AWAY,1,1,0,NULL,NULL,3.4,6300,6200,28,6200,5,35,1,4,0,0,0,0,1,1,0,0,0,1,1,-12,1,0,0,-8.74,19.1,18.29,18.68,0,0,0,20,36.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.4,4,3.4,PF,PF,PF,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,4,,1,
355326,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,PF,40:21.5,10390,9,BOS,NULL,2/3/17,00:00.0,AWAY,1,0,0,NULL,NULL,0,6300,6000,28,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Questionable,Illness,Randle is recovering from a bout of pneumonia and it is unknown if he will be a participant in Monday's game against the Knicks.,2/3/17,0,0,0,PF,PF,PF,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,0,,1,
356657,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10410,6,NY,NULL,2/6/17,00:00.0,AWAY,1,1,1,NULL,NULL,21.4,5900,5700,26,5700,17,4,7,14,0,0,0,0,2,0,2,0,1,0,6,6,2,0,0,24.07,10.41,0,5.92,23.13,0,4.61,0,32.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.4,21.5,22.4,PF,PF,PF,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,21.5,,1,
357670,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10426,14,DET,NULL,2/8/17,30:00.0,AWAY,1,1,1,NULL,NULL,22.7,5800,5400,26,5400,29,36,7,13,0,0,3,4,1,5,1,0,0,3,3,-3,1,0,0,14.21,3.6,16.89,10.46,6.32,0,0,16.89,24.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.7,24.5,22.7,PF,PF,PF,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,24.5,,1,
358295,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10443,15,MIL,NULL,2/10/17,00:00.0,AWAY,1,1,1,NULL,NULL,25.4,5700,5400,24,5400,25,50,6,12,0,1,3,6,1,6,2,1,0,3,5,7,1,0,0,14.07,5.16,36.01,19.43,13.36,1.83,0,17,30.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.4,27.25,26.4,PF,PF,PF,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,27.25,,1,
359311,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10474,30,SAC,NULL,2/14/17,30:00.0,HOME,1,1,1,NULL,NULL,21.4,5700,5900,24,5900,20,49,5,11,1,1,0,0,3,4,2,0,0,1,1,-9,0,0,0,20.21,15.72,24.92,19.92,17.42,0,0,8.33,25.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.4,22.75,21.4,PF,PF,PF,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,22.75,,1,
359633,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10484,29,PHO,NULL,2/15/17,00:00.0,AWAY,1,1,1,NULL,NULL,31.5,5700,6200,24,6200,28,51,4,9,0,0,5,5,3,7,3,1,0,0,4,-30,1,1,0,23.97,9.24,28.4,17.51,17.6,1.56,0,0,15.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.5,33.5,32.5,PF,PF,PF,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,33.5,,1,
362480,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10504,18,OKC,NULL,2/24/17,00:00.0,AWAY,1,1,1,NULL,NULL,31.7,5700,6000,24,6000,28,42,6,12,0,1,1,2,3,8,3,1,0,1,5,-17,1,1,0,19.52,8.36,26.75,16.72,16.74,1.6,0,7.2,19.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.7,34.25,32.7,PF,PF,PF,NULL,NULL,NULL,NULL,13,NULL,NULL,11900,PF,34.25,,1,
363380,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10515,24,SA,NULL,2/26/17,30:00.0,HOME,1,1,1,NULL,NULL,23.4,5800,5500,24,5500,27,46,2,9,0,2,2,6,2,10,4,0,0,3,3,-17,1,0,0,2.22,7.51,39.28,23.04,18.92,0,0,20.49,22.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.4,25.5,23.4,PF,PF,PF,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,25.5,,1,
364490,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10535,2,CHA,NULL,2/28/17,30:00.0,HOME,1,1,1,NULL,NULL,62.6,5900,5700,24,5700,33,56,10,14,0,1,3,3,4,14,6,3,2,1,2,3,2,1,0,46.13,14.14,44,29.95,31.6,4.47,6.15,6.12,22.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.6,65.5,67.6,PF,PF,PF,NULL,NULL,NULL,NULL,22,NULL,NULL,11300,PF,65.5,,1,
366005,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10559,9,BOS,NULL,3/3/17,30:00.0,HOME,1,1,1,NULL,NULL,24.9,6300,6800,24,6800,29,7,5,13,0,0,3,3,1,6,3,0,0,1,2,-31,1,0,0,13.73,3.58,29.09,14.42,17.19,0,0,6.52,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.9,25.75,24.9,PF,PF,PF,NULL,NULL,NULL,NULL,16,NULL,NULL,12700,PF,25.75,,1,
367043,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10574,23,NO,NULL,3/5/17,30:00.0,HOME,1,1,1,NULL,NULL,28.4,6200,6500,24,6500,32,42,2,7,0,0,1,2,2,10,6,1,0,2,5,-8,1,0,0,9.06,6.98,28.78,18.94,25.11,1.44,0,20.24,12.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.4,30,29.4,PF,PF,PF,NULL,NULL,NULL,NULL,27,NULL,NULL,12300,PF,30,,1,
367877,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10588,25,DAL,NULL,3/7/17,30:00.0,AWAY,1,1,1,NULL,NULL,48.6,6200,6100,26,6100,35,25,3,8,0,0,7,8,4,14,10,1,0,3,4,-15,1,1,1,25.48,11.78,48.65,28.7,35.73,1.38,0,20.66,17.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.6,54,49.6,PF,PF,PF,NULL,NULL,NULL,NULL,2,NULL,NULL,12000,PF,54,,1,
368909,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10605,29,PHO,NULL,3/9/17,30:00.0,AWAY,1,1,1,NULL,NULL,30.6,6900,7000,26,7000,32,18,5,11,2,3,1,2,4,4,4,1,1,2,3,-4,2,0,0,18.97,11.88,12.92,12.38,15.02,1.48,2.06,14.4,17.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.6,33,32.6,PF,PF,PF,NULL,NULL,NULL,NULL,27,NULL,NULL,13300,PF,33,,1,
370500,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10631,7,PHI,NULL,3/12/17,30:00.0,HOME,1,1,1,NULL,NULL,40.9,6700,7300,28,7300,34,26,8,18,0,3,5,6,2,10,3,0,2,3,5,-11,2,1,0,19.45,7.53,37.67,22.6,12.73,0,5.06,12.69,28.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.9,44.5,42.9,PF,PF,PF,NULL,NULL,NULL,NULL,25,NULL,NULL,13700,PF,44.5,,1,
370928,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10638,20,DEN,NULL,3/13/17,30:00.0,AWAY,1,1,1,NULL,NULL,19.6,6500,7500,28,7500,23,53,3,8,1,2,0,0,2,6,2,0,1,2,2,-20,1,0,0,10.32,7.72,33.49,18.27,11.17,0,4.36,20,16.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.6,21.5,20.6,PF,PF,PF,NULL,NULL,NULL,NULL,28,NULL,NULL,13800,PF,21.5,,1,
371791,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,36:23.9,10651,22,HOU,NULL,3/15/17,00:00.0,AWAY,1,1,1,NULL,NULL,42.6,6500,7300,28,7300,29,28,13,17,0,1,6,9,3,5,2,0,0,2,4,-20,0,0,0,42.92,10.62,19.39,14.8,15.64,0,0,8.71,30.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.6,44,42.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,22,NULL,NULL,13700,PF,44,,1,
372842,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10668,15,MIL,NULL,3/17/17,30:00.0,HOME,1,1,1,NULL,NULL,27.4,6800,7400,30,7400,32,20,1,6,0,1,2,4,5,7,8,0,1,5,2,-7,2,0,0,7.89,16.86,26.64,21.46,32.52,0,2.55,39.18,17.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.4,30.5,28.4,PF,PF/C,PF,NULL,NULL,NULL,NULL,10,NULL,NULL,14000,PF,30.5,,1,
373818,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10684,12,CLE,NULL,3/19/17,30:00.0,HOME,1,1,1,NULL,NULL,27.9,6700,7000,30,7000,37,56,3,9,1,3,3,4,2,5,7,0,0,1,5,-5,0,0,0,11.85,5.75,15.81,10.54,20.5,0,0,8.5,14.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.9,29.25,27.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,19,NULL,NULL,13200,PF,29.25,,1,
374722,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10699,28,LAC,NULL,3/21/17,30:00.0,HOME,1,1,1,NULL,NULL,34.9,6600,6800,30,6800,30,49,7,13,1,2,4,5,3,4,3,1,1,1,3,-3,2,0,0,27.69,9.53,15.57,12.25,14.55,1.6,3.05,6.17,22.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.9,36.25,36.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,8,NULL,NULL,12700,PF,36.25,,1,
376239,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10722,16,MIN,NULL,3/24/17,30:00.0,HOME,1,1,1,NULL,NULL,43.9,6700,6800,30,6800,34,18,8,14,2,4,5,6,3,9,3,1,2,4,4,11,0,1,0,28.33,13.63,30.9,23.47,13.78,1.47,4.17,19.37,26.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.9,49,46.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,8,NULL,NULL,12700,PF,49,,1,
377230,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10737,19,POR,NULL,3/26/17,30:00.0,HOME,1,1,1,NULL,NULL,19.8,6900,7100,30,7100,27,3,2,7,0,0,0,0,0,9,2,1,1,2,3,-21,1,0,0,4.11,0,30.13,15.5,12.05,1.81,2.9,22.22,15.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.8,21.25,21.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,19,NULL,NULL,13400,PF,21.25,,1,
378037,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10751,1,WAS,NULL,3/28/17,30:00.0,HOME,1,1,1,NULL,NULL,19.7,6900,7000,30,7000,32,1,2,7,0,1,2,2,0,6,5,0,1,3,2,-4,1,0,0,5.44,0,19.98,10.7,18.73,0,2.11,27.57,14.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.7,21.5,20.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,13,NULL,NULL,13400,PF,21.5,,1,
378827,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10764,16,MIN,NULL,3/30/17,00:00.0,AWAY,1,1,1,NULL,NULL,28.1,6700,6700,32,6700,28,50,5,12,1,3,1,1,6,7,1,0,1,3,5,-8,0,1,0,14.5,24.97,27.74,26.39,5.25,0,2.44,19.43,24.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.1,32.25,29.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,9,NULL,NULL,12600,PF,32.25,,1,
379814,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10778,28,LAC,NULL,4/1/17,30:00.0,AWAY,1,1,1,NULL,NULL,24.2,6600,6400,32,6400,22,40,5,10,2,3,2,3,1,5,2,1,0,2,3,-26,1,0,0,21.5,4.23,35.29,15.88,14.9,2.2,0,15.01,24.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.2,26.5,25.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,26.5,,1,
380269,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10785,21,MEM,NULL,4/2/17,30:00.0,HOME,1,1,1,NULL,NULL,34.2,6600,6100,30,6100,35,49,6,12,1,4,5,6,3,8,0,1,1,1,0,-4,0,1,0,22.91,8.93,27.49,17.54,0,1.45,2.68,6.39,19.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.2,37.25,36.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,37.25,,1,
381975,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10811,24,SA,NULL,4/5/17,30:00.0,AWAY,1,1,1,NULL,NULL,24.1,6500,6000,30,6000,28,46,4,10,0,1,3,3,1,7,3,0,1,3,3,2,2,0,0,11.16,4.39,25.39,15.89,14.17,0,3.08,20.94,22.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.1,26,25.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,2,NULL,NULL,11900,PF,26,,1,
382543,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10828,30,SAC,NULL,4/7/17,30:00.0,HOME,1,1,1,NULL,NULL,33.2,6400,7300,30,7300,33,40,10,14,0,2,5,7,5,1,2,0,0,2,3,0,0,0,0,30.21,15.49,4.07,10.56,12.01,0,0,10.48,24.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.2,34.5,33.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,21,NULL,NULL,13700,PF,34.5,,1,
383024,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,F,40:21.5,10843,16,MIN,NULL,4/9/17,30:00.0,HOME,1,1,1,NULL,NULL,27.6,6400,6700,28,6700,27,35,5,9,0,2,3,5,3,5,2,1,1,2,3,-5,0,0,0,20.56,11.6,24.16,17.18,10.45,1.78,2.67,15.15,20.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.6,29,29.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,10,NULL,NULL,12600,PF,29,,1,
383472,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,C,40:21.5,10856,23,NO,NULL,4/11/17,30:00.0,HOME,1,1,1,NULL,NULL,20,6400,6700,28,6700,15,42,4,7,0,0,3,4,0,5,2,0,0,0,4,-2,1,0,0,26.79,0,34.96,17.88,20.72,0,0,0,24.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20.25,20,PF,PF/C,C,NULL,NULL,NULL,NULL,23,NULL,NULL,12600,PF,20.25,,1,
383880,PlayerGame,27,20000710,1,2017,Julius Randle,LAL,C,40:21.5,10868,26,GS,NULL,4/12/17,30:00.0,AWAY,1,1,1,NULL,NULL,26.1,6400,6600,28,6600,24,27,6,10,0,0,1,1,1,7,3,0,0,1,1,-12,1,0,0,23.74,3.84,31.95,16.7,20.15,0,0,8.74,19.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.1,27,26.1,PF,PF/C,C,NULL,NULL,NULL,NULL,10,NULL,NULL,12300,PF,27,,1,
402139,PlayerGame,27,20000710,1,2018,Julius Randle,LAL,PF,40:21.5,11163,28,LAC,NULL,10/19/17,30:00.0,HOME,1,1,0,NULL,NULL,17.7,6300,5800,25,5800,17,58,4,8,0,1,1,2,2,4,1,0,1,2,2,-25,0,0,0,15.72,9.89,18.74,14.44,10.15,0,3.61,18.38,24.19,NULL,NULL,NULL,Probable,Ribs,Randle has a right intercostal strain but is expected to be available against the Clippers on Thursday.,10/17/17,18.7,19,18.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,7,NULL,NULL,11500,PF,19,,1,
402888,PlayerGame,27,20000710,1,2018,Julius Randle,LAL,PF,40:21.5,11173,29,PHO,NULL,10/20/17,00:00.0,AWAY,1,1,0,NULL,NULL,7.7,6300,5800,25,5800,12,30,2,4,0,0,4,6,0,1,1,0,0,3,3,-2,0,0,0,6.14,0,8.17,4.17,9.52,0,0,31.12,29.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,9.25,7.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,28,NULL,NULL,11500,PF,9.25,,1,
403918,PlayerGame,27,20000710,1,2018,Julius Randle,LAL,PF,40:21.5,11187,23,NO,NULL,10/22/17,30:00.0,HOME,1,1,0,NULL,NULL,18.9,4300,5400,24,5400,24,5,5,6,0,0,1,3,1,1,1,1,2,2,4,2,0,0,0,18.32,4.42,5.69,4.98,5.85,1.91,7.81,21.45,16.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.9,20,21.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,27,NULL,NULL,10600,PF,20,,1,
415195,PlayerGame,27,20000710,1,2018,Julius Randle,LAL,PF,40:21.5,11211,1,WAS,NULL,10/25/17,30:00.0,HOME,1,1,0,NULL,NULL,27.3,4400,4800,22,4800,19,29,5,7,1,1,0,0,0,9,1,0,3,2,3,3,0,0,0,27.11,0,45.33,24.98,9.92,0,11.82,22.22,20.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.3,29.25,30.3,PF,PF/C,PF,NULL,NULL,NULL,NULL,13,NULL,NULL,9200,PF,29.25,,1,
